Kommentar-ID;Artikel-ID;Datum;Titel;Anzahl_Kommentare;Problematisierung;Lösungsvorschlag;Anzahl_Lösungsvorschläge;I_Ausführlichkeit;Konstruktive_Wortwahl;Mitigation/Adaption;Bürger_innen;II_Ausführlichkeit;Kommentar;User-Name;Lösungsansätze;Haltung_Lösungsansätze;Haltung_Klimakrise;Adressat_in;Lob;Kritik;Beleidigung_Inzivilität
FAZ_018_001;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Dann können wir uns umso eher von den teuren Klimaschutzprojekten verabschieden und das Geld sinnvoll in Projekte zur Beseitigung der Folgen verwenden.;Heinrich Ludger Keizer;4;99;2;9;4;4;3
FAZ_018_002;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Und wieder mal ein unseriöser Alarmismus. Je weiter vom Äquator entfernt, desto stärker die Auswirkungen eines Klimawandels. In ~70% der Bestehenszeit der Erde war sie eisfrei. Von blühender Vegetation bis Packeis ist es ein weiter Weg, den äquatornahe Regionen nie zurückgelegt haben.;Carsten Meyring;4;99;3;7;4;1;3
FAZ_018_003;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Die Sinnlosigkeit der Klimawendepolitik wird deutlich: waehrend wir Minischritte gehen, schmelzen die Polkappen weg.;Christoph Weise;4;99;2;1;4;4;3
FAZ_018_004;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Tja ... mehr Menschen verbrauchen mehr - Angefangen bei der Windel - und produzieren mehr CO2. Eigentlich eine einfache Rechnung, trotzdem wird Bevölkerungszuwachs noch immer gefördert.;Jardiman;2;99;2;9;4;4;3
FAZ_018_005;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Weder knallharte Fakten wie die hier beschriebenen noch Bilder von verhungerten Eisbär:innen können die Egoist:innen bekehren: Bloß kein Tempo 100!;Argento Silbermann senior;4;99;1;6;4;4;1
FAZ_018_006;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Die industrielle Produktion wird ohnehin sinken, wenn man sich den Zustand der Universitäten anschaut. Das ist dann auch für das Klima gut …;Sven Mueller;2;99;1;9;4;4;3
FAZ_018_007;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"Schön so,

die Arktis war mir schon immer etwas zu kalt. Wenn es da endlich wärmer wird, kann man da ja vielleicht mal hinfahren.

Auch bei uns, was für ein Gewinn, der Klimawandel. Was für tolle Sommer wir mitlerweile haben. Klasse. Wer erinnert sich noch an den vielen Regen, selbst in ""guten "" Sommern? Seit Wochen muss man sich kaum noch Gedanken über das Wetter machen, es ist einfach schön, trocken, angenehm warm. Ein Sommer wie man sich ihn so vorstellt. Klasse.";Beowulf v Reihersbach;4;99;3;9;4;4;3
FAZ_018_008;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"So ein Filou, das Klima! Erst läßt es in der Arktis Palmen gedeihen, Bananen wachsen und trägt im lauen Wind smaragdene Kolibris und freudig taumelnde Schmetterlinge, Blumen wiegen sich im Licht... Und dann überwälzt es seine arktische Schöpfung mit eisigen Schollen, presst sie zu betonharten Flächen erstarrten Eises ... um nun wieder alles aufzutauen, einfach so, Wasser kehrt zurück zum Wasser und leise Hoffnung erwacht, dass irgenwann, viel schneller als noch gestern gedacht, wieder Palmen wachsen und Bananen, umschwirrt von Kolibris im wärmenden Wind, bunte Blumen locken Schmetterlinge und fleißige Bienen, Wälder rauschen ewig.

Ein neuer Garten Eden, geschaffen vom neuen Klima. Ohne Menschenhilfe, ohne Menschenverständnis, ohne Menschen. Reine Natur. Brave new world!";Rainhart Raack;4;99;3;9;4;4;3
FAZ_018_009;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Das wird die Menschheit teuer bezahlen müssen (nicht mit Geld) und sie ist unfähig wirklich etwas dagegen zu tun. Die Erde wird immer wärmer und die Wetterphänomene nehmen zu. Was macht der Mensch? Führt Krieg und schwadroniert von Zurückholen ins Reich. Gib mir jemand bitte auch nur einen Grund warum man daran glauben soll, dass wir das hinkriegen. Nur einen!;Gernot Dufner;4;99;1;9;4;4;3
FAZ_018_010;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Es gibt auch Gewinner der Klimaerwärmung: Russland und Kanada nehmen infolge ganzjährig schiffbarer Routen durch die Arktis nach Ostasien satte Mautgebühren ein.;Günter Rampe;4;99;2;9;4;4;3
FAZ_018_011;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"Schicksal. Richtig. Es gibt immer auch Gewinner der Erwärmung. Ich zum Beispiel mach mich auf die Suche nach dem Rheingold.
";AusBayern;4;99;2;9;4;4;3
FAZ_018_012;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;Das ist, im Sinne des Wortes, dramatisch. d,weise;Detlef Weise;4;99;1;9;4;4;3
FAZ_018_013;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"Oha, führt jetzt schon das Zitat des legendären Holger Steltzner ""Weltklimakirche"" zur Löschung eines Kommentars? Jaja, die Konservativen vom gestern sind die Querdenker von heute.";Nils Büngener;4;99;1;7;4;1;3
FAZ_018_014;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;" Temperaturen steigen schneller, als gedacht' ? - Wer haette das gedacht?


Folgenschweres Pokerspiel um Temperaturen. So fordert man die Goetter raus.
";Rolf Siegen;4;99;1;9;4;4;3
FAZ_018_015;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"Das wäre doch mal ein Thema, um das sich der NABU einmal kümmern könnte, statt den Inuit gute Ratschläge per Verordnung geben zu wollen.
";Jonatan Frederic Engel;4;99;1;5;4;4;3
FAZ_018_016;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"Habe mir schon länger gedacht, dass der vermutete Eis-Albedo-Reduktionsfaktor wegen Biofilmen und Rußpartikeln in der gekoppelten, nichtlinearen Modell-Differentialgleichung 42 zu optimistisch ist.
Kurz vor dem Ableben der Menschheit werden wir es dann zum Glück genauer wissen.
";Pfahlbürger Bernd R;4;99;1;4;4;4;3
FAZ_018_017;FAZ_018;220812;Erderwärmung in Arktis fast viermal schneller als weltweit;43;1;2;0;99;2;99;99;99;"2009 hat Al Gore rausgelassen:
""The north pole will be ice-free in the summer by 2013 because of man-made global warming"".
Woher es das weiß, hat er nicht gesagt. Als Quelle käme in Frage die WELT vom 13.12.2007 (Nordpol bereits in fünf Jahren eisfrei):
""Das Eis der Arktis schmilzt offenbar viel rasanter als bisher angenommen: Ein Team internationaler Klimaforscher und Wissenschaftler der Nasa behaupten, dass der arktische Sommer bereits 2013 eisfrei sein wird. Grund: Die bisherigen Berechnungen seien falsch gewesen.""
Diese Meldung beruhte auf den Berechnungen des Klimaexperten Wieslaw Maslowski.

Und jetzt, Jahre nach Beginn der Eisfreiheit, lesen wir,
""Ihr Eis taut in viel höherem Tempo als angenommen"".

Ich bin noch beim Überlegen, wie das zusammenpasst.";Volker Stramm;4;99;9;7;4;2;3
FAZ_026_001;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"""Megahitze!"" ""Und die nächste Eskalationist vorprogrammiert.""
Und was dann?
Gigahitze? Terahitze? Petahitze?
Ich finde sie nur noch lächerlich, diese maßlosen Übertreibungen.";Michael Dietz;4;99;3;7;4;1;3
FAZ_026_002;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;Ist nicht zu ändern. Klimawandel ist normal auf dem Planeten, seit Anbeginn der Zeit.;Uwe Hildebrandt;4;99;3;9;4;4;3
FAZ_026_003;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;Ehrlich gesagt, wußte ich bis zum Lesen dieses Artikels nicht, dass Indien und Pakistan die zweite Weltweizenkornkammer nach der Ukraine sind. Dann sollte Hunger dort aber kein Thema (mehr) sein. Oder?;Thomas Spaniel;4;99;;9;4;4;3
FAZ_026_004;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;Jaha. Ist gut. Die Welt geht unter, ist klar. Zum wievielten Mal in den letzten tausend Jahren? Wir bezahlen schon genug Ablaß. À propos, den letzten Sommer mitbekommen? Hat's da mal aufgehört zu regnen? Gerade ist es auch nicht besonders warm. Aber irgendeine Ecke auf der Welt mit schönem Wetter wird sich schon finden, gell...;Helge Koopmann;4;99;3;7;4;1;3
FAZ_026_005;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Wenn das mal alles gut geht

Klimawandel, Artensterben, Waldvernichtung, Bodenzerstörung, Gewässerverschmutzung, Umweltverschmutzung allgemein, Viren, Kriege, soziale Verwerfungen, Hunger, Aufrüstung, Fake News zur Manipulation der Bevölkerung, ein marodes Finanzsytem, ein korrputes Internet... wenn das mal alles gut geht?";John von Dextercastle;4;99;1;9;4;4;3
FAZ_026_006;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;Ich bin gespannt, wann endlich ohne Hysterie und Panik berichtet wird. Von Extremen kann man ja schon in den Reiseberichten des 19. Jahrhunderts lesen. Wer weiter zurückgeht, findet Berichte in mittelalterlichen Stadtchroniken. Was wir hier sehen ist nichts als Natur. Eine Klimaänderung ist weder gut noch böse. Warum wird nicht über die Chancen berichtet. Weinbau bis Berlin wie im Mittelalter finde sehr angenehm, drei Ernten im Jahr könnte eine Antwort auf die sinnlose Vernichtung der ukrainischen KOrnkammer sein.;Manfred Linck;4;99;3;7;4;2;3
FAZ_026_007;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Früher konnte man dem Weltuntergang noch begegnen, indem man ein Apfelbäumchen pflanzte. Das jedenfalls tat Luther - und die Zukunft war gesichert. Vorerst.

Heut siehts anders aus. Bäume vertrocknen und die Vögel in der Luft, sie säen nicht, sie ernten nicht und sterben aus. Wir haben jedoch einen Trost in der Misere: Wir sind selber Schuld, wird uns von der allmächtigen Klimaindustrie versichert. Denn von allein wäre das Klima ja nie auf die Idee gekommen, sich zu ändern. Dazu brauchte es uns. Und jetzt hat es sich so weit entwickelt, dass nun der ganze Zinnober nach und nach verschwindet, alles was kreucht und fleucht, wächst und wuchert. Das Klima putzt die Platte und macht einen Restart. Diesmal ganz ohne uns.

Doch bis dahin gilt:
""Freut euch des Lebens,
weil noch das Lämpchen glüht;
pflücket die Rose,
ehe sie verglüht!""

Gaudeamus!";Rainhart Raack;4;99;3;6;4;4;3
FAZ_026_008;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Antiwissenschaftliche Sachverhaltsdarstellung, leider wie erwartet.
Es gibt schlicht keine ""klimalosen Ereignisse"" auf der Erdoberfläche. Dazu wird erneut Wesentliches schlicht weggelassen: Die Region liegt im Wüstengürtel der Erde, ist in der Fläche meist hoch arid, ist extrem überbevölkert im Vergleich zu 1950, weder nutzbare Landfläche noch nutzbares Dargebot haben sich dazu vergrößert.
Die historische Wasserwirtschaft wurde seit ca. 1970 zerstört der natürliche Bewuchs ebenso..wirkt auf das Bodenklima ganz erheblich, meist deutlich über 3-5° Veränderung bei großen Flächen...
Da hat die Zunahme des CO2 nur einen sehr bescheidenen Anteil, was nur ein Märchenonkel ignorieren kann.";Beate Kneubühl;4;99;3;7;4;1;1
FAZ_026_009;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Ich finde es gut dass diese ganze Klimapanik nicht mehr zündet und damit so langsam die Daseinberechtigung der Grünen schwindet.
Der Klimawandel ist ein Phänomen auf das wir keinen Einluss haben. Entweder wir passen uns an oder wir gehen drauf";Horatio McCallister;4;99;2;1;4;4;3
FAZ_026_010;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"""Außerdem dürfte die Ernte in der – neben der Ukraine – zweiten Weizenkornkammer der Welt in Indien und Pakistan ersten Schätzungen zufolge übers Jahr gerechnet um zwanzig Prozent eingebrochen sein – verglichen mit normalen Jahren."" - Wie sind denn die ""normalen"" Jahre definiert? Laut einer gerade aufgerufenen Darstellung des BR leben derzeit knapp 8 Mrd. Menschen auf der Erde, 1999 waren es 6 Mrd., 1987 gab es 5 Mrd. Menschen. Könnte diese Entwicklung irgendetwas mit der derzeitigen Situation zu tun haben?: ""Statt dessen jetzt: Exportverbot in Indien, Nahrungsmangel anderswo und weltweit steigende Weizenpreise.""
Aussagen wie die von Friedrike Otto: „So lange die Treibhausgas-Emissionen weiter steigen, werden solche Katastrophen immer üblicher werden.“ sind mir viel zu einseitig, das Problem ist doch offensichtlich viel komplexer, und alles auf das CO2 zu schieben ist für mich keine überzeugende Diskussion oder Auseinandersetzung mit der Thematik.";Christian Albrecht_18998;4;99;2;7;4;1;3
FAZ_026_011;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Es sollte aber doch allen klar sein, daß Indien ein sehr heisses Land ist. War vor einigen Jahren in Neu Delhi bei 48 Grad im Schatten.

Sehe nichts allzu Ungewöhnliches, sollte innerhalb der Gauß-Kurve liegen.

Und das Nahrungsmittelproblem hat wohl eher etwas mit der Überbevölkerung zu tun … insbesondere die Explosion in den Staaten, die kaum Landwirtschaft haben.";Torsten Scherf;4;99;3;7;;1;3
FAZ_026_012;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Nachdem das Wetter bei uns seit eineinhalb Jahren nichts hergibt hat man nun Indien für den Klimawandel entdeckt.
Drei nachprüfbare Fakten:
Die globale Erwärmung beträgt 0,03 Grad pro Jahr. Das wird noch lange dauern bis dies an die hier geschilderten Werte heranreicht.
Es gibt keinen Nachweis für Unwetter als Folge der globalen Erwärmung.
Durch die globale Erwärmung sterben weniger Menschen. Denn Kälte ist immer noch das Hauptproblem.";Gerhard Lorscheid;4;99;3;7;4;1;3
FAZ_026_013;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Als nicht Klimakrise Fachmann möchte ich mal anmerken, das z.B. die Sahara u.a. vor 10.000 Jahren einmal GRÜN war! Das ist ja wissentschaftlich nachgewiessen.https://www.br.de/wissen/natur/naturgewalten/sahara-wueste-wasser-geschichte-100.html

Das sollte dem Durchnittsdeutschen mit IQ über 100, insbesondere den Asphaltklebern u. Brückenabseilern, FFF etc. doch schon mal zu denken geben....";peddersche;4;99;3;5;4;4;1
FAZ_026_014;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;In prähistorischen und historischen Zeiten waren Menschen wiederholt Opfer klimatischer Veränderungen. Sie sind dann weiter gezogen oder verhungert. Heute gibt es sehr viel mehr Menschen und nahezu alle Plätze auf der Erde sind schon besetzt. Das schränkt die Handlungsoptionen stark ein.;Dr Wolfgang Klein;4;99;2;9;4;4;3
FAZ_026_015;FAZ_026;220524;Auch die jüngste Megahitze wurde vom Klimawandel angeheizt;33;1;2;0;99;2;99;99;99;"Angesichts des Umstandes, dass auch infizierte Corona-Leugner auf dem Sterbebett röcheln, dass es Corona nicht gibt und ihr Zustand auf alle Fälle nicht mit der fehlenden Impfung zu tun hat, denke ich auch nicht, dass Klimawandel-Leugner zur Besinnung kommen, wenn die Wärmeperiode in Dtl. in 2-3 Jahren im März beginnt und erst im Oktober endet, das Wasser knapp wird und die deutsche Wälder nicht mehr zu 20%, sondern zu 50% geschädigt sind. Selbst dann wird irgendeine hanebüchene Statistik hervorgezogen oder irgendein Umstand bemüht, der nichts mit dem Klimawandel zu tun hat (""Die Wüste war mal grün"").
Die Inkarnation dieser Mischung aus Dämmlich- und Überheblichkeit ist aber immer noch der amerikanische Senator, der einen Schneeball ins Parlament bringt und sagt: ""Seht her, Erderwärmung gibt es nicht, sonst hätte ich ja hier keinen Schneeball.""";Stefan Ciesielski;4;99;1;;4;4;1
FAZ_006_001;FAZ_006;230122;Wie die Kartoffel fit für den Klimawandel wird;2;1;1;1;1;2;2;2;1;Leider scheint der Geschmack ohne Bedeutung zu sein. Mit Glück erwische ich einmal im Jahr Geschmackvolle Knollen. Nie im Handel oder aus konventioneller Produktion.;UserPL_1649943201216;1;2;9;3;4;4;3
FAZ_006_002;FAZ_006;230122;Wie die Kartoffel fit für den Klimawandel wird;2;1;1;1;1;2;2;2;1;Aha, da wird die Genetik hoffähig. Interessant. Ich dachte dann kriegen wir die Zombie-Apokalypse. Was ja nun auch nicht so schlimm wäre, weil die Welt sowieso übermorgen untergeht. Was man nicht alles mit dem Klimawandel argumentieren kann…;HK47;1;3;3;7;4;4;3
FAZ_011_001;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Wer wählt eigentlich bei ihnen die Überschriften ? Der Klimawandel ist eine unabänderliche Tatsachen und als solche auch nicht zu „bekaämpfen“;DerRoteKosar;4;3;2;7;4;1;3
FAZ_011_002;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Ich frage mich ja, wie berechnet wird, welche Staaten die Emissionen verursacht haben. Nehmen wir an, ein Kontinent mit über einer Milliarde Einwohner bezieht über 70 Prozent der Nahrungsmittel zur Ernährung dieser Einwohner von einem anderen Kontinent. Der andere Kontinent erzeugt, finanziert und transportiert diese Nahrungsmittel. Um die Finanzierung zu ermöglichen, betriebt der andere Kontinent u.a. Industrie.

Welchem Land wird jetzt der CO2-Fußabdruck für die Erhnährung von ca. 800 Millionen Menschen zugeschrieben?";Gregor Herrbrechtsheimer;1;2;9;2;4;4;3
FAZ_011_003;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Entspannt in die Katastrophe

Man wird feststellen, dass wieder ein Jahr vergangen ist, in dem nicht wirklich etwas passiert ist, wird ein paar nette Absichtserklärungen veröffentlichen und sich dann für nächstes Jahr wieder verabreden. Hätte man sich im Sommer bei 50 Grad Hitze in Indien getroffen oder beim Regen in Pakistan, es wäre kein so angenehmes Treffen geworden. Aber wo so viele Klimaexperten am Start sind, weiss auch immer einer, welche Location eher angenehmeres Wetter verspricht. Sharm el Scheik im Herbst, da kann man gut Urlaub machen.";Beowulf v Reihersbach;1;3;1;2;4;4;3
FAZ_011_004;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Ja, in der Tat, angesichts des steilen Temperaturanstiegs, manche sind schon abgebrüht, andere abgebrühter.
Klimawandel als Geschäftsmodell das hatten die Gaukler des Mittelalters noch nicht in ihrem Repertoire.";Udo Lorenz;1;3;3;1;4;4;3
FAZ_011_005;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Kanzler und Minister leben in einem Paralleluniversum. Der Kohleanteil am Strommix liegt konstant bei rd. 40 %, vom Primärenergieverbrauch reden wir mal lieber garnicht. Und die reden unverdrossen vom Ausstieg aus allem. Nicht nur, dass wir in einer Energiekrise stecken, jetzt werden auch noch Reparationen vereinbart. Wahrscheinlich finanzieren wir bald überall auf der Welt AKWs, nur nicht in D. Und Baerbock und vdL gehen mit unserer goldenen Kreditkarte voran, glaubt denn einer im Ernst, dass das UK oder die USA oder gar China dem folgen?;Peter Walz;1;3;3;1;4;4;3
FAZ_011_006;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"30.000 Leute mehrtägig ""zum Tee"" in die Wüste zu transportieren ist an sich schon ein massiver Klimaschaden. Vielleicht erfährt man mal die CO2-Bilanz dieser ""Schutzveranstaltung"". Bei dieser Zahl der Teilnehmer ist auch kein konkretes Ergebnis zu erwarten, Maßnahmenplanung sowieso nicht. Was überhaupt nicht geht, ist ein Automatismus von Geldtransfer in den ""globalen Süden"". Schon ab südlich von Rom verschwinden immense Fördergelder der EU bei der Mafia und korrupten Politikern. Als Beispiel der Deutsche Entwicklungsdienst, der in Afrika viele Brunnen baute: Zunächst war herauszufinden, welcher Clanchef das Sagen hatte und die Leute überhaupt aufs Gelände ließ. Meistens brauchte er als ""Gebühr"" einen großzügigen Swimmingpool, ist ja auch eine Art Brunnen....
Wenn Klimagelder irgendwo verausgabt werden sollen, was sicher richtig ist, ausschließlich unter örtlicher Kontrolle der Geldgeber.";B.Herbert Hoffmann;1;3;1;2;4;4;3
FAZ_011_007;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Das sind unsere Grünen:
Solidarisch mit Allem und Jedem, nur mit der eigenen Bevölkerung nicht (huch, fast hätte ich Volk geschrieben).
Ich bin da bei der AfD:
Deutsches Geld für deutsche Bürger…";Michael Arndt;1;3;9;1;4;4;3
FAZ_011_008;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Baerbock lügt schamlos, Klimapolitik hat keinen Vorrang in ihrer Ampelregierung, absoluten Vorang hat für sie der Endsieg der USA-NATO und Ukraine gegen Russland. Dafür ist ihr keine a-moralische Doppelmoral zu schade: russische Kriege sind böse Kriege, us-amerikanische, saudische, qatarische etc. Krige aber werden gerne finanziert, weil sie Gas und Öl statt der Russen liefer, deren Gas ganz böse ist. Nur dann nicht, wenn es über China nach Europa kommt...Bawerbock und Habeck ist es wurscht, dass Fracking-Gas aus den USA den Boden und Menschen evrgiftet und insgesamt viel mehr CO2 bis zum Verbrennen freisetzt als russisches Erdgas. Wer die Pipeline gesprengt hat weiß die Bundesregierung, will es aber nicht sagen... Warum nur???;Lukas Heck;2;3;9;1;4;4;3
FAZ_011_009;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Die afrikanische Bevölkerung hat sich von den 50er Jahren bis heute verfünffacht und wird sich bis 2050 nochmals verdoppeln: von 240 Millionen auf 2,5 Milliarden. Und die soll „der globale Norden“ einfach mal so mit ernähren und versorgen? Bei diesen Zahlen zeigt sich, dass „Klimaprojekte“ solange blödsinnig sind, solange diese Bevölkerungsexplosion nicht gestoppt wird. Entwicklungshilfe sollte nur für Geburtenkontrolle geleistet werden. Dann könnte sich Afrika auch wieder selbst ernähren.;Herbert Rohlfing;3;3;2;2;4;4;3
FAZ_011_010;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Man braucht nicht bei der AfD sein um festzustellen das die Grünen mit ihren ideologisch verblendeten Maßnahmen die deutsche Wirtschaft zerstören;Peter Vereecke;1;3;9;1;4;4;2
FAZ_011_011;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Wer entschädigt uns für die Klimaschäden, die die Überbevölkerung im Nahen und Mittleren Osten durch Zersiedelung, Versiegelung und extensive Nutzung des Bodens ausgelöst hat?

Einwohnerzahlen
=============
Pakistan 1951: 34 Mio - 2017: 208 Mio.
Ägypten 1963: 30 Mio - 2020: 103 Mio.
Nigeria: 1950: 38 Mio - 2020 - 206 Mio.

Werden solche Zahlen von der ""Dirigentin der freien Welt"" [BILD] überhaupt zur Kenntnis genommen oder ist die Kreditkarte schon im Kartenleser?";Ingo Merckens;1;3;2;1;4;4;3
FAZ_011_012;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Wetten, daß über die Überbevölkerung als Ursache kein Wort verloren wird?

Es ist nicht mal der CO2 Verbrauch*
ABER: Die Flut an Menschen braucht PLATZ, und der geht der Natur verloren.

Wie viel Sonnenstrahlung absorbiert eine Endlose STADTschaft aus Beton, Slums, Strassen, Industrie im Vergleich zu LANDschaft (Wald, Steppe, Flussdeltas, Wüste)?

Wieviele Hühner/Schweine Rinder braucht man für 8Mrd Menschen, wie viele hätte man für 4 Mrd gebraucht (1 Mrd Rinder weltweit erzeugen Methan für 2,2 Gto CO2 Äquivalent**

MUSS Nigeria wirklich von jetzt 220 Mio Einwohnern auf 400 Mio in den nächsten 30 Jahren wachsen (5,24 Geburten je Frau!) ***

* Zuhause macht ein Bewohner des globalen Südens ca. 2to CO2/Jahr, in DE dann 9 to (Kaltes Nordland mit viel Industrie, Intensivlandwirtschaft/Wintervorräte & Arbeitsteilung (komplexe Infrastrukturen).

** 300-400l Methan/Rind pro Jahr, CO2 Faktor ca. 20

***https://de.wikipedia.org/wiki/Liste_der_L%C3%A4nder_nach_Geburtenrate";BranStark;4;9;1;2;4;4;3
FAZ_011_013;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"< Es gilt als wahrscheinlich, dass Bundeskanzler Olaf Scholz (SPD) . . . . Pläne vorstellt. >

Na bravo, welch ein Auftackt! Die Weltbevoelkerung haelt den Atem wegen dieser Plaene des Kanzlers.

Und dann erst die 'Energiepartnerschaften', Gebilde von Konferenztischen der Technokraten.";Rolf Siegen;1;3;2;1;4;4;1
FAZ_011_014;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Die Opposition in Deutschland liefert leider gar keinen Beitrag, die Ziele in Deutschland zu erreichen. Die Union fordert nur härtere Strafen für Klimaaktivisten. Wie und dass die von ihrer Regierung völkerrechtlich eingegangenen Ziele erreicht werden - dazu kommt gar nichts.;Sina Hanns;4;9;1;1;4;4;3
FAZ_011_015;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Ach übrigens: je sauberer die Luft wird, desto wärmer wird das Klima, schoin gewußt? *

Grund: Weniger Staub/Ruß Partikel in der Luft, die die Sonneneinstrahlugn bremsen.

""Saubere Luft macht Forschern Sorge
Die Luft auf der Erde ist klarer geworden, so dass mehr Sonnenlicht den Erdboden erreichen kann, berichten Schweizer und amerikanische Forscher. Doch das ist nicht unbedingt eine gute Nachricht. Möglicherweise verstärkt die saubere Atmosphäre den Treibhauseffekt.""

*https://www.spiegel.de/wissenschaft/natur/klimawandel-saubere-luft-macht-forschern-sorge-a-354836.html";BranStark;4;9;1;9;4;4;3
FAZ_011_016;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"""Wie der Kampf gegen den Klimawandel gelingen soll""

- Durch Massnahmen, die sich nur denen erschliessen, die daran glauben.

Wie der Kampf gegen den Klimawandel gelingen kann?

- Gar nicht unter den gegebenen und erhaltenen Umständen (anhaltendes Wachstum der Bevölkerung, Erhalt und Wachstum des Energiebedarfs in der Welt, Umgang mit Ressourcen, Wasser, etc.)";Christian Albrecht_18998;1;3;2;2;4;1;3
